Kanda/Books,Sarga/Chapters,Shloka/Verse,English_translation
Yuddha,67,81," shall wait king prowess 
 shall cheer scattered army monkeys"
Yuddha,67,82,"Thinking way Hanuma son wind god brought firmness 
 large army monkeys"
Yuddha,67,83,"Taking Sugreeva throbbing kumbhakarna entered City Lanka 
 greatly revered showers foremost flowers citizens staying celestial 
 cars streets houses gate ways temples"
Yuddha,67,84,"Sprinkled showers pop corn fragrant waters coolness 
 royal roads mighty Sugreeva gradually regained consciousness"
Yuddha,67,85,"great souled Sugreeva interposed Kumbhakarna shoulders 
 regaining consciousness great difficulty observing royal highway city 
 repeatedly thought follows"
Yuddha,67,86," Having captivated way proper act 
 desirable beneficial monkeys"
Yuddha,67,87,"thinking Sugreeva tore asunder Kumbhakarna ears nails nose 
 teeth ribs feet"
Yuddha,67,88,"Torn asunder teeth nails Sugreeva Kumbhakarna ears 
 nose deprived limbs moistened blood subdued rage threw Sugreeva 
 floor crushed"
Yuddha,67,89,"Crushed floor terrific Kumbhakarna struck demons 
 Sugreeva moved speed like ball sky got united Rama"
Yuddha,67,90,"Bereft ears nose mighty Kumbhakarna pouring blood shone like 
 mountain streaming cascades"
Yuddha,67,91,"Kumbhakarna demon brother Ravana having large body bathed 
 blood frightful appearance vomiting blood rage looking like mound black 
 antimony shone akin cloud evening twilight face directed 
 battle Kumbhakarna terrific demon mind continue combat"
Yuddha,67,93,"departure Sugreeva Kumbhakarna adversary Indra rage 
 marched ahead quickly battle Finding weapon dreadful 
 Kumbhakarna got possession hammer like weapon"
Yuddha,67,94,"Starting city quickly mighty Kumbhakarna devoured huge army 
 monkeys battle like devour people augmented fire time dissolution 
 world"
Yuddha,67,95,"Penetrating huge army monkeys Kumbhakarna greedily desirous 
 flesh blood hunger deep bewilderment battle ate away demons 
 monkeys devils bears devoured principal monkeys death devours people 
 time end world"
Yuddha,67,96,"enraged Kumbhakarna quickly taking single hand monkeys 
 demons hurled mouth"
Yuddha,67,97,"Struck mountain peaks monkeys mighty Kumbhakarna gushing 
 forth flesh blood devoured monkeys"
Yuddha,67,98,"monkeys devoured sought Rama refuge 
 enraged Kumbhakarna eating away monkeys marched forward"
Yuddha,67,99,"Grasping seven thirty arms 
 Kumbhakarna devouring monkeys running battle field"
Yuddha,67,100,"Having entire body besmeared flesh marrow blood wreaths 
 tangled viscera hung ears demon sharp teeth rained spikes 
 monkeys like Yama god death risen power end world cycle"
Yuddha,67,101,"Immediately Lakshmana son Sumitra annihilator foe army 
 conqueror cities adversaries commenced battle rage"
Yuddha,67,102,"valiant Lakshmana pierced seven arrows body Kumbhakarna took 
 arrows released"
Yuddha,67,103,"Tormented weapon Lakshmana demon destroyed completely 
 aggressive Lakshmana enraged"
Yuddha,67,104,"Lakshmana covered shining charming golden armour Kumbhakarna 
 arrows wind evening twilight cloud completely disappear"
Yuddha,67,105,"Kumbhakarna looking like mound collyrium tormented arrows decked 
 gold shone like radiant sun rays screened clouds"
Yuddha,67,106,"terrific demon thunderous noise multiple clouds spoke 
 following words disrespectfully Lakshmana"
Yuddha,67,107," declared heroism fearlessly battle attacking conquered 
 lord death effortlessly combat"
Yuddha,67,108," stands god death holding forth weapon 
 great battle venerable tell person bestows battle"
Yuddha,67,109," powerful Indra lord celestials mounted Airavata elephant 
 accompanied celestials stand battle"
Yuddha,67,110," O Lakshmana Today gratified strength abilities Taking leave 
 desire march forward Rama"
Yuddha,67,111," gratified way ability strength firmness 
 battle desire kill Rama killed army 
 killed"
Yuddha,67,112," Rama killed battle army fight 
 remain battle filled destroy"
Yuddha,67,113,"demon battle given opinion abounding enology 
 Lakshmana bursting laughter spoke following extremely terrific words"
Yuddha,67,114," O brave demon telling prowess heroes like 
 Indra feel unbearable true seen prowess Rama 
 son Dasaratha standing unmoving like mountain"
Yuddha,67,115,"Hearing manner mighty Kumbhakarna demon brushing aside Lakshmana 
 crossing ran causing earth quake Rama"
Yuddha,67,117,"Rama son Dasaratha employing spell charm arrows 
 called Raudra discharged sharp arrows Kumbhakarna chest"
Yuddha,67,118,"Flames fire mixed particles charcoal came forth face 
 Kumbhakarna struck running quickly Rama"
Yuddha,67,119,"foremost demons struck Rama arrow roaring terribly rage 
 making monkeys run away battle ran Rama"
Yuddha,67,120,"arrows adorned peacock plumes penetrated chest mace 
 dropped hand fell ground"
Yuddha,67,121,"weapons fell scattered ground Considering weaponless 
 mighty Kumbhakarna fought fiercely fists arms"
Yuddha,67,122,"Kumbhakarna body struck fiercely arrows bathed blood 
 poured forth blood mountain pour forth cascade"
Yuddha,67,123,"terrific wrath felt insensible blood roamed devouring 
 monkeys demons bears"
Yuddha,67,124,"Kumbhakarna comparable Yama god death terrific prowess 
 strength firmly holding fearful mountain peak hurled Rama"
Yuddha,67,125,"Wile mountain peak way reached Rama 
 fixing known bow arrows split mountain middle seven 
 straight going arrows"
Yuddha,67,126,"Rama virtuous man elder brother Bharata split large 
 mountain peak hurled Kumbhakarna time variegated arrows 
 gold"
Yuddha,67,127,"mountain peak form peak Mount Meru shining 
 splendour falling caused monkeys fall"
Yuddha,67,128,"time considering strategies appropriate killing Kumbhakarna 
 righteous Lakshmana spoke Rama follows"
Yuddha,67,129," O king able recognize monkeys demons 
 Intoxicated smell blood devouring persons"
Yuddha,67,130," Let foremost monkeys ascend body sides Following 
 commanders troops let monkey leaders stand surrounding"
Yuddha,67,131," way evil minded demon harassed huge weight 
 making crawl floor kill monkeys"
Yuddha,67,132,"Hearing words intelligent Lakshmana monkeys rejoiced 
 mounted body Kumbhakarna"
Yuddha,67,133,"Kumbhakarna climbed monkeys enraged shook 
 violence vicious elephant shake mahout"
Yuddha,67,134,"Seeing monkeys shaken Rama understanding enraged 
 jumped speedily demon took excellent bow"
Yuddha,67,135,"heroic Rama enraged red hot eyes scorching enemy 
 looks walked speed causing delight leaders monkey troops 
 tormented fear Kumbhakarna quickly marched demon"
Yuddha,67,137,"Taking hand terrific bow firmly fastened cord looking like snake 
 looking variegated crust gold quiver excellent arrows fastened 
 fully restoring monkeys confidence Rama quickly marched forward"
Yuddha,67,138,"mighty heroic Rama highly unconquerable accompanied Lakshmana 
 duly marched forward surrounded troops monkeys"
Yuddha,67,139,"mighty Rama saw powerful Kumbhakarna annihilator enemies wearing 
 crown eyes blood red anger"
Yuddha,67,140,"Rama saw angry Kumbhakarna chasing like mythical elephant guarding 
 quarters searching monkeys enraged surrounded demons"
Yuddha,67,141,"Rama saw Kumbhakarna looking like Vindhya Mandara mountains adorned 
 armlets gold emitting blood mouth appearing rising rainy cloud"
Yuddha,67,142,"Rama saw Kumbhakarna licking corners mouth 
 bathed blood way trampling monkeys resembling Yama form 
 destroying time"
Yuddha,67,143,"Seeing Kumbhakarna foremost demons having splendour blazing fire 
 Rama excellent men stretched bow"
Yuddha,67,144,"Enraged twang Rama bow Kumbhakarna foremost demons 
 tolerating sound ran Rama"
Yuddha,67,145,"Rama spoke dashing Kumbhakarna looking like cloud driven 
 wind arms like coils Vasuki king serpents appearing like mountain 
 battle field follows"
Yuddha,67,146," O leader demons Come regret sand wielding bow hand 
 Know annihilator race demons dead moment"
Yuddha,67,147,"Coming know Rama Kumbhakarna laughed rebellious tone ran 
 enraged monkeys driving away battle field"
Yuddha,67,148,"Kumbhakarna great splendour bursting hearts 
 monkeys laughed unnaturally awfully spoke following words Rama"
Yuddha,67,149," considered Viradha Kabandha Khara Vali 
 Maricha Kumbhakarna arrived"
Yuddha,67,150," large terrific hammer completely iron celestials 
 demons conquered"
Yuddha,67,151," need treat contempt deprived ear nose 
 agony little having lost ear nose"
Yuddha,67,152," O faultless excellent Rama born Ikshavaku dynasty prowess 
 limbs seeing strength prowess devouring"
Yuddha,67,153,"Hearing words Kumbhakarna Rama released plumed arrows 
 struck speed equal thunderbolt demon shaken 
 afflicted"
Yuddha,67,154,"arrows chopped Sala trees killed Vali foremost 
 monkeys torment Kumbhakarna body like thunderbolt"
Yuddha,67,155,"Sucking arrows body mountains suck torments water 
 Kumbhakarna flourishing hammer terrible speed hindered tremendous speed Rama 
 arrows"
Yuddha,67,156,"flourishing hammer smeared blood frighten 
 great army celestials terrific speed demon scared away army monkeys"
Yuddha,67,157,"taking great missile called Vayavya Rama hurled demon 
 weapon chopped Kumbhakarna arm hammer arm chopped 
 Kumbhakarna roared tumultuously"
Yuddha,67,158,"Kumbhakarna arm identical mountain peak chopped 
 Rama arrow fell hammer army Sugreeva killed regiment 
 monkeys"
Yuddha,67,159,"monkeys escaped broken slain arm dejected 
 tormented limbs taking recourse sides witnessed highly terrific encounter 
 Rama Kumbhakarna"
Yuddha,67,160,"Having arm chopped arrow like mountain peak chopped 
 gigantic sword Kumbhakarna arm pulled tree roots ran 
 Rama lord men battle"
Yuddha,67,161,"arrow variegated gold furnished mystic spell 
 Indra charming Rama chopped Kumbhakarna remaining arm appearing like coil 
 serpent uprooted palm tree"
Yuddha,67,162,"Kumbhakarna arm appeared like hill chopped fell 
 ground Wallowing hither thither dashed trees rocks monkeys demons"
Yuddha,67,163,"Seeing Kumbhakarna arms chopped abruptly roar coming 
 taking sharp arrows shape half moon Rama chopped feet 
 demon battle"
Yuddha,67,164,"Creating resound directions hill caves great 
 ocean Lanka armies monkeys demons Kumbhakarna feet fell"
Yuddha,67,165,"Widely opening mouth like mouth submarine fire roaring Kumbhakarna 
 arms feet cut ran thighs quickly Rama like Rahu 
 seizer demon going seize moon sky"
Yuddha,67,166,"Rama filled Kumbhakarna mouth sharply pointed arrows having shafts 
 covered gold mouth arrows Kumbhakarna unable speak moaned 
 difficulty unconscious"
Yuddha,67,167,"Rama got hold arrow spelled missile presided 
 Indra lord celestials effulgent sun rays resembling rod Brahma lord 
 creation destructive Kala Time Spirit having speed equal wind"
Yuddha,67,168,"Rama discharged demon arrow shaft inlaid diamonds 
 gold shining dazzling sun fire set ablaze vied speed 
 Indra thunderbolt"
Yuddha,67,169,"arrow propelled Rama arm terrific aspect like smokeless fire 
 having formidable energy Indra thunderbolt illuminating quarters 
 splendour proceeded forward"
Yuddha,67,170,"Rama slashed Kumbhakarna head looking like huge mountain peak 
 having rounded tusks charming quivering ear rings like Indra destroyer 
 strong holds past chopped head Vritra demon darkness drought"
Yuddha,67,171,"large Kumbhakarna head adorned ear rings shone like moon 
 middle constellation Punarvasu presided Aditi mother gods 
 consisting twin stars risen night"
Yuddha,67,172,"demon head equal size mountain struck Rama arrow fell 
 broke buildings king high way gates threw high 
 rampart"
Yuddha,67,173,"colossal demon great splendour fell sea crushed 
 principal alligators beautiful fishes snakes entered bowels earth"
Yuddha,67,174,"mighty Kumbhakarna enemy brahmanas celestials killed 
 battle earth mountains shook celestials raised tumultuous roar joy"
Yuddha,67,175,"saints celestial class great sages serpents gods genii Suparnas 
 class bird like beings semi divine character Guhyakas class demi gods 
 including troops Yakshas Gandharvas celestial musicians standing sky rejoiced 
 Rama prowess"
Yuddha,67,176,"mere sight Rama Ravana relatives perturbed 
 killing Ravana great intelligence loudly roared elephants roar sight 
 lion"
Yuddha,67,177,"Having destroyed Kumbhakarna battle Rama shone midst army 
 monkeys way sun shines midst celestial world having destroyed 
 darkness duly getting delivered mouth Rahu"
Yuddha,67,178,"monkeys highly rejoiced faces flowing like blown 
 lotuses adored Rama dangerous attacked beloved young man killed 
 enemy possessing terrible strength"
Yuddha,67,179,"killing Kumbhakarna tormented army celestials 
 defeated time great battles Rama rejoiced way Indra lord 
 celestials rejoiced killing Vritra great demon"
Yuddha,68,1,"Seeing great souled Rama killed Kumbhakarna demons reported matter 
 Ravana king demons follows"
Yuddha,68,2," O king Kumbhakarna looking like Yama god death driving away army 
 monkeys devouring monkeys met death time act"
Yuddha,68,3," Showing prowess moment Kumbhakarna brother extinguished 
 fiery energy Rama Injured Rama arrows Kumbhakarna looking like mountain 
 ugly mass body discharging blood nose ears cut resembling tree 
 scorched forest fire trunk half submerged terribly looking sea obstructing 
 main gate Lanka"
Yuddha,68,6,"Hearing mighty Kumbhakarna killed battle Ravana tormented 
 grief fell fainted"
Yuddha,68,7,"Hearing paternal uncle killed Devantaka Narantaka Trishira 
 Atikaya afflicted sorrow wept"
Yuddha,68,8,"Hearing Kumbhakarna brother killed Rama unwary 
 actions Mahodara Mahaparshva step brothers Kumbhakarna overcome grief"
Yuddha,68,9,"recovering consciousness difficulty distressed 
 killing Kumbhakarna perplexed mind Ravana foremost demons lamented 
 follows"
Yuddha,68,10," Alas O hero destroying pride enemies O mighty Kumbhakarna Leaving 
 gone divine abode Yama lord death"
